age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
20,2,4,4,6,3,4,0,0,0,52,38,<=50K
30,5,10,2,0,0,4,1,0,0,40,38,>50K
44,2,9,4,2,1,2,1,0,0,60,38,<=50K
29,2,9,2,13,0,4,1,0,0,60,38,<=50K
31,2,15,0,12,1,4,0,0,0,35,38,<=50K
35,2,9,2,2,0,4,1,0,0,40,38,<=50K
27,2,9,4,0,1,4,1,0,0,40,38,<=50K
26,2,13,4,3,1,4,0,0,0,45,38,<=50K
37,4,5,2,13,0,4,1,0,0,70,38,>50K
44,2,4,2,7,5,4,0,0,0,55,38,<=50K
34,2,13,2,3,0,4,1,0,0,40,38,>50K
28,1,12,4,2,3,4,1,0,0,5,38,<=50K
30,2,10,2,7,5,4,0,0,0,45,38,<=50K
41,1,13,2,9,0,4,1,0,0,35,38,<=50K
23,2,13,4,12,3,4,0,0,0,40,38,<=50K
19,2,9,4,5,2,4,1,0,0,70,38,<=50K
26,5,10,4,7,1,4,1,0,0,20,38,<=50K
32,2,13,2,11,0,2,1,0,0,40,38,>50K
26,2,9,0,0,4,4,0,0,0,48,38,<=50K
49,2,9,2,13,0,4,1,0,0,40,38,<=50K
54,2,14,0,12,1,4,1,0,0,40,38,>50K
36,2,9,0,2,1,4,1,0,0,55,38,<=50K
41,2,9,0,5,4,4,1,0,0,48,38,<=50K
27,2,13,4,7,1,4,1,0,0,35,38,<=50K
40,4,11,2,4,0,4,1,0,0,60,38,<=50K
46,2,9,0,2,1,4,1,0,0,40,38,<=50K
43,2,5,0,13,1,2,1,0,0,40,38,<=50K
46,2,9,0,2,2,4,1,0,0,40,38,<=50K
51,4,10,2,3,0,0,1,0,0,60,38,<=50K
19,2,10,4,0,3,4,0,0,0,15,38,<=50K
31,2,9,2,6,0,4,1,0,0,40,38,<=50K
27,2,13,2,11,0,4,1,0,0,50,38,>50K
21,2,10,4,7,3,4,0,0,0,40,38,<=50K
36,2,9,2,13,0,4,1,0,0,50,38,<=50K
23,2,9,4,6,3,4,0,0,0,16,38,<=50K
62,1,14,2,9,5,4,0,0,0,40,38,>50K
31,1,13,2,10,0,2,1,0,0,50,38,>50K
39,4,9,2,4,0,4,1,0,0,40,38,<=50K
24,2,13,4,9,3,4,1,0,0,30,38,<=50K
38,2,9,2,6,0,4,1,0,0,40,25,<=50K
36,2,9,2,3,0,4,1,0,0,40,38,<=50K
17,2,7,4,11,3,2,0,0,0,15,38,<=50K
27,2,9,3,7,4,4,0,0,0,40,38,<=50K
30,2,10,0,2,1,2,1,0,0,40,38,<=50K
43,5,9,0,3,4,4,0,0,0,40,38,<=50K
51,2,7,0,7,4,2,0,0,0,30,38,<=50K
34,2,9,2,2,0,4,1,0,0,48,38,>50K
79,0,16,6,3,1,4,1,0,0,6,38,>50K
28,5,10,0,7,4,4,1,0,0,40,38,<=50K
41,3,10,2,3,0,4,1,0,0,50,38,<=50K
21,2,10,2,7,0,4,1,0,0,50,38,<=50K
31,4,13,4,12,1,4,0,0,0,40,38,<=50K
45,2,9,2,3,0,4,1,0,0,45,38,<=50K
23,3,9,4,13,1,4,1,0,0,50,38,<=50K
32,2,10,2,3,0,4,1,0,0,50,10,<=50K
67,2,7,2,13,0,4,1,0,0,40,38,<=50K
32,2,14,2,3,0,4,1,0,0,55,38,>50K
35,4,9,2,4,0,4,1,0,0,50,38,<=50K
29,2,10,2,9,0,4,1,0,0,40,38,<=50K
38,2,9,2,2,0,4,1,0,0,40,38,<=50K
38,2,10,2,11,0,4,1,0,0,60,38,<=50K
18,2,9,4,9,1,4,1,0,0,30,38,<=50K
22,2,9,4,0,1,4,0,0,0,40,38,<=50K
25,2,10,2,6,0,4,1,0,0,40,38,<=50K
43,2,9,2,0,5,4,0,0,0,25,38,>50K
33,2,10,2,2,0,4,1,0,0,40,38,<=50K
41,2,9,2,3,0,4,1,0,0,40,38,>50K
29,4,14,2,2,0,4,1,0,0,30,38,<=50K
64,3,9,2,3,0,4,1,0,0,40,38,>50K
58,2,13,2,3,0,4,1,0,0,50,38,>50K
20,2,9,4,0,3,4,0,0,0,40,38,<=50K
35,2,10,2,11,0,4,1,0,0,40,38,<=50K
27,1,9,2,6,0,4,1,0,0,40,38,<=50K
42,2,11,4,0,1,4,0,0,0,40,38,<=50K
47,1,8,2,0,0,4,1,0,0,35,32,<=50K
29,2,9,4,5,1,2,0,0,0,40,38,<=50K
33,2,2,4,11,3,4,0,0,0,24,38,<=50K
44,2,10,6,3,1,2,0,0,0,40,38,<=50K
25,2,9,4,13,1,4,1,0,0,78,38,<=50K
24,5,13,4,0,2,4,0,0,0,10,38,<=50K
53,2,13,2,3,0,2,1,0,0,50,38,>50K
39,2,13,0,3,4,2,0,0,0,60,38,<=50K
72,4,9,2,4,0,4,1,0,0,40,38,<=50K
43,3,5,4,11,3,4,0,0,0,44,31,<=50K
25,5,10,2,10,0,4,1,0,0,40,38,<=50K
37,2,12,2,9,0,4,1,0,0,45,38,>50K
27,2,9,4,6,1,4,0,0,0,40,38,<=50K
39,2,16,2,9,0,4,1,0,0,50,38,>50K
29,4,9,4,2,1,4,1,0,0,50,38,>50K
50,2,13,2,3,0,4,1,0,0,50,38,>50K
33,2,3,4,7,4,4,0,0,0,40,25,<=50K
18,2,9,4,11,1,4,0,0,0,20,38,<=50K
20,2,7,4,5,1,4,1,0,0,32,25,<=50K
32,2,10,5,12,4,4,0,0,0,50,38,<=50K
45,2,10,0,0,4,4,0,0,0,40,38,<=50K
48,2,9,2,5,5,2,0,0,0,40,38,<=50K
23,2,9,4,6,3,4,0,0,0,40,38,<=50K
44,2,13,2,11,0,1,1,0,0,40,38,>50K
47,4,10,2,12,0,2,1,0,0,40,38,>50K
47,2,9,3,2,1,2,0,0,0,40,38,<=50K
46,1,2,4,7,1,0,0,0,0,20,38,<=50K
19,2,9,4,11,3,4,0,0,0,40,38,<=50K
51,2,9,2,0,0,4,1,0,0,40,38,<=50K
41,3,9,5,3,4,4,1,0,0,40,38,<=50K
37,2,7,5,7,4,2,0,0,0,40,38,<=50K
31,2,9,4,2,3,4,1,0,0,40,38,<=50K
25,2,9,4,7,1,4,1,0,0,40,38,<=50K
46,2,10,2,12,0,4,1,0,0,40,38,>50K
47,1,16,4,9,4,4,0,0,0,40,38,<=50K
28,2,9,2,3,0,4,1,0,0,50,38,>50K
43,2,9,2,6,0,4,1,0,0,40,38,<=50K
28,2,6,4,5,2,4,1,0,0,40,25,<=50K
19,2,7,4,5,2,4,1,0,0,30,38,<=50K
19,2,9,4,2,2,4,1,0,0,35,38,<=50K
64,2,16,2,9,0,4,1,0,0,60,38,>50K
44,2,16,2,3,0,4,1,0,0,60,38,>50K
21,2,9,4,2,1,4,1,0,0,48,38,<=50K
33,2,9,4,9,1,4,1,0,0,40,38,<=50K
63,2,13,2,10,0,1,1,0,0,40,29,>50K
28,0,9,4,3,4,4,0,0,0,70,32,<=50K
24,2,13,4,11,3,4,1,0,0,40,38,<=50K
20,0,10,4,0,3,2,0,0,0,20,38,<=50K
20,2,9,4,5,3,4,1,0,0,40,38,<=50K
21,2,9,4,5,3,0,1,0,0,40,38,<=50K
34,0,10,2,6,0,2,1,0,0,52,38,<=50K
17,2,7,4,11,3,4,0,0,0,15,38,<=50K
35,2,7,5,7,4,2,0,0,0,40,38,<=50K
26,2,9,4,4,1,4,1,0,0,40,38,<=50K
35,2,9,0,4,1,4,1,0,0,70,38,<=50K
25,2,9,4,6,1,4,1,0,0,40,38,<=50K
27,4,10,2,7,0,4,1,0,0,40,38,<=50K
52,1,11,2,10,0,4,1,0,0,40,38,>50K
43,4,13,4,9,4,4,0,0,0,50,38,<=50K
37,2,9,4,6,3,4,1,0,0,40,38,<=50K
58,2,9,4,0,1,4,0,0,0,40,38,<=50K
25,2,12,4,2,1,4,1,0,0,45,38,<=50K
54,2,14,2,7,0,4,1,0,0,40,38,<=50K
44,2,9,4,6,1,1,0,0,0,45,24,<=50K
61,2,3,2,2,0,4,1,0,0,40,7,<=50K
29,2,9,2,2,0,0,1,0,0,40,38,<=50K
34,2,10,2,2,0,4,1,0,0,40,38,>50K
24,5,10,4,7,1,4,0,0,0,40,1,<=50K
40,2,12,2,12,0,4,1,0,0,42,38,>50K
42,3,15,2,9,0,4,1,0,0,60,4,>50K
50,2,9,4,6,1,4,1,0,0,40,38,<=50K
49,2,9,2,6,0,4,1,0,0,40,38,<=50K
38,2,9,0,6,1,4,1,0,0,40,38,<=50K
41,2,9,2,0,0,2,1,0,0,45,38,<=50K
70,3,10,4,3,1,4,1,0,0,5,38,<=50K
51,2,10,2,2,0,4,1,0,0,40,38,>50K
24,2,13,4,9,1,4,0,0,0,40,38,<=50K
57,4,9,2,2,0,4,1,0,0,48,38,>50K
22,2,10,4,0,3,4,0,0,0,20,38,<=50K
31,2,10,2,2,0,4,1,0,0,40,38,>50K
28,2,10,2,12,5,4,0,0,0,40,38,<=50K
45,4,9,2,3,0,4,1,0,0,50,38,<=50K
39,2,9,2,2,0,4,1,0,0,40,38,>50K
26,2,10,4,11,1,4,0,0,0,40,38,<=50K
38,2,9,2,2,0,2,1,0,0,40,38,<=50K
19,2,9,4,5,3,4,1,0,0,20,38,<=50K
30,2,9,2,6,0,4,1,0,0,44,38,<=50K
28,2,14,2,9,0,4,1,0,0,40,38,>50K
53,2,5,4,2,1,2,1,0,0,40,22,<=50K
32,2,13,4,9,1,4,1,0,0,38,38,<=50K
47,2,14,0,9,1,4,0,0,0,40,38,<=50K
36,2,10,2,2,0,4,1,0,0,56,38,<=50K
21,2,7,4,11,3,4,0,0,0,38,38,<=50K
25,5,13,2,10,0,4,1,0,0,40,38,>50K
37,2,9,0,10,4,4,0,0,0,40,38,<=50K
31,2,9,0,7,4,4,0,0,0,30,38,<=50K
43,2,9,2,13,0,4,1,0,0,50,38,<=50K
56,2,10,2,0,0,4,1,0,0,35,38,<=50K
59,2,4,5,7,3,2,0,0,0,38,38,<=50K
47,2,14,0,9,4,4,0,0,0,40,38,<=50K
44,2,13,2,9,0,4,1,0,0,55,38,>50K
64,2,10,2,7,0,4,1,0,0,40,38,<=50K
26,2,9,2,2,0,4,1,0,0,45,38,<=50K
53,2,13,2,3,0,4,1,0,0,40,38,>50K
46,2,9,0,0,1,4,0,0,0,44,38,<=50K
45,3,9,2,11,0,4,1,0,0,50,38,>50K
44,0,9,4,0,4,4,0,0,0,40,38,<=50K
23,2,9,4,6,3,2,0,0,0,40,38,<=50K
33,2,10,0,0,4,2,0,0,0,38,38,<=50K
34,2,9,0,11,3,4,0,0,0,35,38,<=50K
38,2,11,0,0,4,4,0,0,0,40,38,<=50K
62,2,13,2,3,0,4,1,0,0,35,38,>50K
21,2,10,4,11,2,4,1,0,0,40,38,<=50K
41,2,9,2,2,0,4,1,0,0,8,38,<=50K
35,2,9,4,5,2,4,1,0,0,40,28,<=50K
62,1,10,0,7,1,4,1,0,0,45,38,<=50K
53,2,9,2,2,0,4,1,0,0,40,38,>50K
69,5,10,2,13,0,4,1,0,0,16,38,<=50K
19,4,10,4,11,3,4,0,0,0,16,38,<=50K
47,2,13,2,3,0,4,1,0,0,40,38,>50K
52,3,10,2,11,0,4,1,0,0,90,38,>50K
54,2,9,2,2,0,4,1,0,0,40,38,<=50K
30,2,9,2,13,0,4,1,0,0,73,38,>50K
39,2,9,2,0,5,4,0,0,0,25,38,<=50K
64,2,13,2,11,0,4,1,0,0,40,38,<=50K
32,2,9,4,2,3,4,1,0,0,40,38,<=50K
51,2,9,2,9,0,4,1,0,0,40,38,>50K
57,2,13,4,11,1,4,1,0,0,40,38,<=50K
25,2,9,4,6,4,4,1,0,0,40,38,<=50K
39,2,10,4,7,1,4,0,0,0,25,38,<=50K
49,2,9,0,0,4,4,0,0,0,16,38,<=50K
28,2,13,4,9,1,4,1,0,0,55,38,>50K
40,2,10,4,2,3,2,1,0,0,40,38,<=50K
24,2,9,2,6,0,4,1,0,0,50,38,<=50K
50,2,6,2,7,0,4,1,0,0,8,7,<=50K
35,2,9,2,3,0,4,1,0,0,40,38,<=50K
33,1,13,4,9,1,4,0,0,0,46,38,<=50K
54,0,13,0,3,1,4,1,0,0,40,38,<=50K
35,1,9,2,13,0,4,1,0,0,45,38,<=50K
31,1,9,2,10,0,4,1,0,0,40,38,>50K
47,3,10,2,4,0,4,1,0,0,40,38,<=50K
48,2,9,0,11,3,4,0,0,0,20,38,<=50K
35,2,13,2,3,0,4,1,0,0,40,38,>50K
36,2,1,4,6,1,2,1,0,0,40,32,<=50K
30,2,13,4,3,1,4,0,0,0,55,38,<=50K
39,2,10,2,2,0,4,1,0,0,55,38,>50K
25,2,10,4,5,1,0,1,0,0,40,38,<=50K
40,2,9,0,7,1,4,0,0,0,35,38,<=50K
25,3,9,2,3,0,4,1,0,0,40,38,<=50K
33,2,9,2,6,5,4,0,0,0,40,25,<=50K
53,0,10,0,5,1,4,1,0,0,40,38,<=50K
18,2,7,4,7,3,4,1,0,0,10,38,<=50K
41,2,9,4,6,4,2,1,0,0,40,38,<=50K
25,2,13,2,9,0,4,1,0,0,50,38,<=50K
66,4,4,6,4,4,4,1,0,0,50,38,<=50K
27,2,9,2,2,0,4,1,0,0,40,38,<=50K
28,2,9,5,11,4,2,0,0,0,40,38,<=50K
23,2,9,4,5,3,2,1,0,0,40,38,<=50K
29,4,6,0,2,1,4,1,0,0,80,38,<=50K
26,2,10,2,3,5,4,0,0,0,40,38,<=50K
26,2,9,4,5,1,4,1,0,0,42,38,<=50K
26,2,5,4,7,1,4,1,0,0,35,38,<=50K
38,2,9,2,2,0,4,1,0,0,40,38,<=50K
36,2,3,2,2,0,4,1,0,0,40,25,<=50K
32,0,9,4,0,1,4,1,0,0,40,38,<=50K
57,4,9,2,2,0,4,1,0,0,50,38,>50K
31,2,10,0,0,4,4,0,0,0,40,38,<=50K
38,2,13,4,3,1,4,0,0,0,38,38,<=50K
39,2,9,0,7,1,3,0,0,0,40,5,<=50K
18,2,7,4,7,3,4,0,0,0,20,38,<=50K
28,2,9,4,7,1,2,1,0,0,40,38,<=50K
41,4,14,4,3,1,4,0,0,0,55,38,<=50K
39,0,5,2,6,0,4,1,0,0,40,38,>50K
31,0,10,4,12,1,4,1,0,0,40,38,<=50K
38,5,9,0,0,1,4,0,0,0,38,38,<=50K
27,2,9,2,2,0,4,1,0,0,40,38,<=50K
46,2,13,5,9,4,2,0,0,0,36,38,<=50K
20,2,9,4,0,3,4,0,0,0,40,38,<=50K
42,2,10,0,9,4,4,0,0,0,20,38,<=50K
69,2,9,6,3,1,4,0,0,0,40,38,<=50K
47,0,11,2,0,5,4,0,0,0,35,38,<=50K
49,5,9,2,2,0,4,1,0,0,40,31,<=50K
20,2,10,4,3,3,4,0,0,0,30,38,<=50K
52,2,3,2,11,5,4,0,0,0,15,7,<=50K
33,2,3,2,7,0,4,1,0,0,59,25,<=50K
18,2,7,4,7,3,4,0,0,0,6,38,<=50K
55,4,9,5,4,4,4,0,0,0,55,38,<=50K
61,2,4,2,4,0,2,1,0,0,40,38,<=50K
39,2,13,0,3,1,4,1,0,0,45,38,>50K
30,2,10,2,2,0,4,1,0,0,40,38,<=50K
61,2,9,0,0,4,2,0,0,0,40,38,<=50K
36,2,12,2,11,5,4,0,0,0,15,38,<=50K
34,2,10,2,2,0,4,1,0,0,50,38,<=50K
38,2,11,2,12,5,4,0,0,0,36,38,>50K
27,1,9,2,5,0,4,1,0,0,40,38,<=50K
32,4,7,5,5,4,4,0,0,0,40,26,<=50K
60,1,13,6,9,4,4,0,0,0,60,38,>50K
23,2,13,4,3,3,4,1,0,0,40,38,<=50K
22,2,9,4,2,3,4,1,0,0,50,38,<=50K
25,2,9,4,11,3,4,1,0,0,35,38,<=50K
29,2,13,2,6,0,4,1,0,0,48,38,<=50K
90,0,9,2,2,0,4,1,0,0,30,38,<=50K
37,1,9,0,0,4,4,0,0,0,40,38,<=50K
32,2,9,4,2,3,2,1,0,0,38,38,<=50K
18,2,9,3,7,3,2,1,0,0,40,22,<=50K
35,2,10,4,7,1,4,0,0,0,65,38,<=50K
43,2,13,2,3,0,4,1,0,0,45,38,>50K
28,3,9,4,3,1,4,1,0,0,65,38,>50K
51,2,5,2,4,0,4,1,0,0,40,25,<=50K
31,2,10,4,2,4,4,1,0,0,42,25,<=50K
57,2,13,2,3,0,4,1,0,0,40,38,>50K
28,2,6,0,6,3,4,0,0,0,40,38,<=50K
25,2,9,4,5,3,4,1,0,0,95,38,<=50K
49,4,12,2,2,0,4,1,0,0,30,3,<=50K
52,2,5,2,5,0,4,1,0,0,40,38,<=50K
32,2,3,3,2,2,4,1,0,0,40,7,<=50K
31,2,10,4,11,1,1,0,0,0,50,38,<=50K
30,2,9,4,2,3,4,1,0,0,50,38,<=50K
24,2,9,2,2,0,4,1,0,0,60,38,<=50K
45,2,12,2,2,0,4,1,0,0,66,40,<=50K
30,2,9,2,6,0,4,1,0,0,40,38,<=50K
42,5,9,0,0,1,2,0,0,0,25,38,<=50K
49,2,9,2,4,0,4,1,0,0,40,38,<=50K
20,2,9,4,7,3,4,1,0,0,30,38,<=50K
25,2,13,4,0,3,4,0,0,0,40,38,<=50K
41,2,5,2,7,0,4,1,0,0,55,27,<=50K
55,2,9,0,11,4,2,0,0,0,40,38,<=50K
25,5,13,4,10,1,2,0,0,0,40,38,<=50K
32,2,9,2,3,0,4,1,0,0,40,38,<=50K
29,0,10,4,0,2,4,1,0,0,40,38,<=50K
52,2,4,6,7,1,4,0,0,0,40,38,<=50K
19,2,10,4,0,3,4,0,0,0,15,38,<=50K
43,2,12,0,2,1,4,1,0,0,40,38,<=50K
40,3,10,2,13,0,4,1,0,0,40,38,>50K
54,2,2,5,8,2,4,0,0,0,40,25,<=50K
35,2,13,0,11,1,4,1,0,0,40,38,<=50K
35,2,10,2,9,0,4,1,0,0,40,38,>50K
57,2,16,2,9,0,1,1,0,0,40,35,>50K
26,2,13,4,7,2,4,0,0,0,40,38,<=50K
55,4,13,6,11,4,4,0,0,0,15,38,<=50K
51,2,13,5,0,4,4,0,0,0,40,38,<=50K
35,2,12,4,13,1,2,1,0,0,30,22,<=50K
31,2,9,2,5,0,4,1,0,0,40,38,<=50K
17,2,7,4,0,3,4,0,0,0,8,38,<=50K
38,2,9,2,6,5,4,0,0,0,40,38,<=50K
29,2,9,2,2,0,4,1,0,0,45,38,<=50K
39,2,11,0,11,4,4,0,0,0,40,38,<=50K
42,2,10,2,9,0,4,1,0,0,40,38,>50K
46,1,14,2,3,0,4,1,0,0,50,38,>50K
73,2,4,2,5,0,4,1,0,0,25,38,<=50K
28,2,9,4,11,4,4,0,0,0,70,38,<=50K
38,2,15,4,3,1,4,1,0,0,40,38,>50K
19,2,9,4,11,1,4,1,0,0,35,38,<=50K
60,1,11,0,9,4,4,1,0,0,40,38,>50K
24,2,10,4,6,1,4,1,0,0,40,38,<=50K
52,2,7,2,6,0,4,1,0,0,40,38,<=50K
36,2,13,0,3,1,4,0,0,0,45,38,<=50K
26,1,14,4,9,1,4,0,0,0,40,1,<=50K
28,5,13,4,9,3,4,1,0,0,16,38,<=50K
38,3,13,2,2,0,4,1,0,0,50,38,>50K
47,2,14,2,3,0,4,1,0,0,50,38,>50K
50,2,13,0,3,4,4,0,0,0,40,38,>50K
27,2,9,2,11,0,4,1,0,0,40,38,<=50K
47,2,10,6,9,4,4,0,0,0,40,38,<=50K
49,2,9,0,6,1,2,1,0,0,40,38,<=50K
63,2,9,0,3,1,4,0,0,0,40,38,<=50K
36,2,9,2,13,0,4,1,0,0,70,38,>50K
42,2,10,0,0,4,4,0,0,0,35,38,<=50K
28,2,14,4,3,1,2,0,0,0,45,38,<=50K
38,2,9,2,0,5,4,0,0,0,22,38,<=50K
49,2,10,2,9,0,4,1,0,0,40,38,>50K
59,2,9,0,6,1,4,0,0,0,40,38,<=50K
25,2,13,2,11,0,4,1,0,0,40,38,>50K
26,2,12,4,9,1,4,0,0,0,36,38,<=50K
59,2,10,0,9,1,4,0,0,0,48,38,<=50K
34,2,10,2,2,0,4,1,0,0,45,38,<=50K
34,2,14,2,9,0,1,1,0,0,43,18,>50K
67,2,9,6,7,1,4,0,0,0,24,38,<=50K
45,2,11,0,3,1,4,0,0,0,44,38,<=50K
64,2,4,2,2,0,2,1,0,0,40,38,<=50K
51,2,14,2,9,0,4,1,0,0,38,1,>50K
31,2,13,2,11,0,4,1,0,0,55,38,>50K
42,3,13,2,3,0,4,1,0,0,45,38,>50K
65,2,3,2,7,0,1,1,0,0,40,38,<=50K
23,2,10,4,0,1,4,1,0,0,20,38,<=50K
31,2,10,2,2,0,4,1,0,0,45,38,<=50K
33,2,6,0,6,1,4,0,0,0,40,38,<=50K
17,1,7,4,2,3,4,1,0,0,35,38,<=50K
63,2,14,2,5,0,4,1,0,0,46,38,<=50K
48,2,9,2,6,0,4,1,0,0,60,38,>50K
45,1,12,2,5,0,4,1,0,0,40,38,<=50K
17,2,6,4,5,3,4,1,0,0,10,38,<=50K
26,1,9,2,2,0,4,1,0,0,40,38,<=50K
38,0,10,0,12,4,2,0,0,0,40,38,<=50K
29,2,9,2,3,5,4,0,0,0,40,27,<=50K
44,2,10,6,0,4,4,0,0,0,32,38,<=50K
43,0,14,2,2,0,4,1,0,0,40,38,<=50K
39,5,13,2,3,0,4,1,0,0,40,38,<=50K
43,2,9,4,7,1,2,1,0,0,40,13,<=50K
23,2,9,4,0,4,4,0,0,0,45,38,<=50K
19,2,9,4,7,3,1,0,0,0,40,38,<=50K
49,4,5,2,2,0,4,1,0,0,40,1,<=50K
32,2,9,2,13,0,4,1,0,0,50,38,<=50K
44,2,10,0,5,3,4,1,0,0,40,38,<=50K
63,2,4,2,11,0,4,1,0,0,40,38,<=50K
21,2,10,4,11,3,4,1,0,0,40,3,<=50K
32,2,10,2,2,0,4,1,0,0,40,38,<=50K
24,4,9,5,7,4,4,0,0,0,50,38,<=50K
50,5,9,2,13,0,4,1,0,0,40,32,<=50K
26,3,13,2,11,0,4,1,0,0,80,38,>50K
35,2,9,2,3,0,4,1,0,0,35,38,<=50K
31,2,13,2,2,0,4,1,0,0,44,38,>50K
24,2,2,4,4,1,3,1,0,0,66,25,<=50K
40,2,9,2,2,0,4,1,0,0,56,38,<=50K
31,2,13,4,3,1,4,1,0,0,55,38,<=50K
43,2,9,4,5,3,4,1,0,0,40,30,<=50K
44,2,9,2,11,0,4,1,0,0,35,38,>50K
40,2,13,4,9,2,4,0,0,0,40,38,<=50K
51,4,3,2,2,0,4,1,0,0,40,38,<=50K
39,5,13,2,9,0,4,1,0,0,40,38,<=50K
40,4,10,4,6,1,4,1,0,0,35,38,<=50K
33,2,9,2,2,0,4,1,0,0,40,38,<=50K
38,1,10,2,10,0,4,1,0,0,60,38,>50K
29,2,11,0,5,4,4,1,0,0,50,38,<=50K
37,2,10,0,0,1,2,0,0,0,37,38,<=50K
19,2,9,4,6,3,4,1,0,0,40,38,<=50K
46,1,9,2,6,0,2,1,0,0,40,38,<=50K
46,2,12,2,3,0,4,1,0,0,40,38,>50K
37,2,10,4,10,3,2,1,0,0,30,38,<=50K
38,2,10,0,0,4,4,0,0,0,43,38,<=50K
26,2,9,2,2,0,4,1,0,0,40,38,<=50K
34,2,13,4,7,1,4,0,0,0,35,38,<=50K
57,2,13,2,9,0,4,1,0,0,40,38,<=50K
33,2,7,4,2,1,4,1,0,0,65,38,<=50K
26,1,10,4,10,3,4,1,0,0,40,38,<=50K
20,2,9,4,11,1,4,0,0,0,84,38,<=50K
61,2,10,2,7,0,4,1,0,0,6,38,<=50K
17,2,10,4,2,3,4,1,0,0,16,38,<=50K
40,2,10,2,6,0,3,1,0,0,40,38,>50K
18,2,7,4,7,3,4,1,0,0,16,38,<=50K
21,2,12,4,11,3,4,0,0,0,32,38,<=50K
41,2,9,4,7,3,4,1,0,0,40,28,<=50K
46,2,7,5,6,1,4,0,0,0,40,38,<=50K
55,0,9,2,3,0,4,1,0,0,40,38,<=50K
27,2,12,4,11,1,4,1,0,0,52,38,<=50K
39,2,9,2,7,0,4,1,0,0,42,38,<=50K
36,2,9,4,13,3,2,1,0,0,48,38,<=50K
27,2,13,4,11,1,4,1,0,0,40,38,<=50K
30,1,13,2,9,0,4,1,0,0,40,38,>50K
42,2,9,0,11,1,4,1,0,0,47,38,<=50K
23,2,13,4,7,3,4,0,0,0,20,38,<=50K
41,4,10,2,2,0,4,1,0,0,50,38,<=50K
49,2,9,2,2,0,4,1,0,0,46,38,<=50K
46,0,11,0,2,1,0,0,0,0,60,38,<=50K
54,2,9,2,2,0,4,1,0,0,40,11,<=50K
45,4,15,2,9,0,1,1,0,0,50,18,>50K
22,2,10,4,11,1,4,0,0,0,40,38,<=50K
31,2,9,4,4,1,4,1,0,0,40,20,<=50K
27,2,9,0,7,1,4,1,0,0,30,38,<=50K
34,2,9,2,2,0,4,1,0,0,40,38,<=50K
46,2,7,4,13,3,4,1,0,0,30,38,<=50K
47,2,13,2,11,0,4,1,0,0,60,38,>50K
36,5,11,2,7,0,1,1,0,0,40,38,<=50K
22,2,9,4,5,3,4,1,0,0,40,38,<=50K
43,2,10,0,7,1,4,1,0,0,30,38,<=50K
54,2,10,6,9,1,4,1,0,0,50,38,<=50K
24,2,5,4,6,3,2,0,0,0,40,5,<=50K
29,2,15,4,9,1,1,1,0,0,55,38,<=50K
40,5,10,0,0,4,4,0,0,0,38,38,<=50K
18,2,7,4,7,3,4,1,0,0,20,38,<=50K
31,2,13,4,0,1,4,1,0,0,50,38,<=50K
32,2,14,4,0,1,2,0,0,0,40,38,<=50K
48,2,14,2,3,0,4,1,0,0,40,38,>50K
24,2,10,2,2,0,4,1,0,0,35,38,<=50K
24,2,12,0,7,1,4,0,0,0,22,38,<=50K
24,2,11,2,2,0,4,1,0,0,40,12,<=50K
37,2,10,0,12,4,4,0,0,0,40,38,<=50K
33,2,10,2,2,0,4,1,0,0,60,38,>50K
19,2,10,4,11,3,4,1,0,0,25,38,<=50K
45,2,13,2,3,5,4,0,0,0,40,38,>50K
54,1,14,0,9,1,4,0,0,0,40,38,<=50K
22,2,10,3,11,3,3,0,0,0,22,5,<=50K
20,2,9,4,7,1,4,1,0,0,40,38,<=50K
36,2,5,2,5,0,4,1,0,0,40,38,<=50K
58,4,4,2,13,0,4,1,0,0,40,38,>50K
34,3,13,0,11,4,4,0,0,0,40,38,<=50K
38,1,11,0,3,3,4,1,0,0,40,38,<=50K
32,2,7,4,2,1,1,1,0,0,40,18,<=50K
35,3,9,2,3,0,4,1,0,0,60,38,<=50K
51,3,12,2,11,0,4,1,0,0,60,38,<=50K
33,2,10,4,3,1,4,1,0,0,45,38,<=50K
71,2,14,0,9,1,4,0,0,0,15,10,<=50K
48,2,14,2,9,0,4,1,0,0,40,38,>50K
53,4,9,2,11,0,4,1,0,0,50,38,<=50K
40,2,11,2,0,0,4,1,0,0,40,38,>50K
64,4,9,2,11,0,4,1,0,0,5,38,<=50K
42,0,9,2,0,0,4,1,0,0,48,38,>50K
25,2,9,2,2,0,4,1,0,0,40,38,>50K
66,2,10,6,11,4,4,0,0,0,50,38,>50K
42,4,10,2,3,0,4,1,0,0,55,38,>50K
24,2,9,4,4,4,4,1,0,0,40,38,<=50K
19,2,9,4,5,3,4,0,0,0,25,38,<=50K
26,2,10,4,11,3,4,0,0,0,24,38,<=50K
22,2,9,4,7,3,2,1,0,0,30,38,<=50K
33,2,10,2,11,0,4,1,0,0,40,38,<=50K
63,2,7,4,4,1,4,1,0,0,12,38,<=50K
20,2,10,4,5,1,4,1,0,0,30,38,<=50K
33,2,3,3,2,1,4,1,0,0,40,25,<=50K
56,2,9,2,2,0,4,1,0,0,40,38,<=50K
70,4,11,2,4,0,4,1,0,0,24,38,>50K
